close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
973.0,2024-03-01 11:10:00,NFO,28-MAR-2024,973.1,972.1,972.1,62090100,Futures,TATMOT,15675
972.65,2024-03-01 11:11:00,NFO,28-MAR-2024,973.3,972.65,973.0,62090100,Futures,TATMOT,19950
972.95,2024-03-01 11:12:00,NFO,28-MAR-2024,973.0,972.65,972.65,62098650,Futures,TATMOT,7125
972.85,2024-03-01 11:13:00,NFO,28-MAR-2024,973.1,972.75,973.0,62098650,Futures,TATMOT,29925
972.65,2024-03-01 11:14:00,NFO,28-MAR-2024,973.0,972.65,972.85,62098650,Futures,TATMOT,9975
973.25,2024-03-01 11:15:00,NFO,28-MAR-2024,973.25,972.65,972.65,62088675,Futures,TATMOT,14250
973.75,2024-03-01 11:16:00,NFO,28-MAR-2024,973.75,973.25,973.25,62088675,Futures,TATMOT,37050
973.9,2024-03-01 11:17:00,NFO,28-MAR-2024,974.0,973.55,973.75,62088675,Futures,TATMOT,42750
974.0,2024-03-01 11:18:00,NFO,28-MAR-2024,974.4,973.8,973.8,62070150,Futures,TATMOT,32775
974.15,2024-03-01 11:19:00,NFO,28-MAR-2024,974.15,973.5,974.0,62070150,Futures,TATMOT,18525
974.05,2024-03-01 11:20:00,NFO,28-MAR-2024,974.45,974.0,974.15,62070150,Futures,TATMOT,32775
974.25,2024-03-01 11:21:00,NFO,28-MAR-2024,974.4,973.85,974.05,62088675,Futures,TATMOT,38475
974.05,2024-03-01 11:22:00,NFO,28-MAR-2024,974.4,974.0,974.25,62088675,Futures,TATMOT,25650
974.0,2024-03-01 11:23:00,NFO,28-MAR-2024,974.05,973.85,974.05,62088675,Futures,TATMOT,8550
974.0,2024-03-01 11:24:00,NFO,28-MAR-2024,974.0,973.8,974.0,62088675,Futures,TATMOT,8550
973.85,2024-03-01 11:25:00,NFO,28-MAR-2024,974.2,973.75,974.0,62091525,Futures,TATMOT,19950
974.2,2024-03-01 11:26:00,NFO,28-MAR-2024,974.2,973.85,973.85,62091525,Futures,TATMOT,27075
974.65,2024-03-01 11:27:00,NFO,28-MAR-2024,974.65,974.2,974.2,62090100,Futures,TATMOT,48450
974.5,2024-03-01 11:28:00,NFO,28-MAR-2024,974.65,974.15,974.65,62090100,Futures,TATMOT,31350
974.3,2024-03-01 11:29:00,NFO,28-MAR-2024,974.4,974.2,974.2,62090100,Futures,TATMOT,9975
974.25,2024-03-01 11:30:00,NFO,28-MAR-2024,974.5,974.2,974.3,62100075,Futures,TATMOT,18525
974.2,2024-03-01 11:31:00,NFO,28-MAR-2024,974.65,974.2,974.25,62100075,Futures,TATMOT,15675
974.45,2024-03-01 11:32:00,NFO,28-MAR-2024,974.45,974.0,974.2,62100075,Futures,TATMOT,25650
974.5,2024-03-01 11:33:00,NFO,28-MAR-2024,974.75,974.25,974.45,62091525,Futures,TATMOT,48450
974.85,2024-03-01 11:34:00,NFO,28-MAR-2024,974.9,974.45,974.5,62091525,Futures,TATMOT,18525
975.0,2024-03-01 11:35:00,NFO,28-MAR-2024,975.0,974.5,974.85,62091525,Futures,TATMOT,91200
977.0,2024-03-01 11:36:00,NFO,28-MAR-2024,977.0,975.0,975.0,62057325,Futures,TATMOT,111150
978.65,2024-03-01 11:37:00,NFO,28-MAR-2024,978.85,976.95,977.0,62057325,Futures,TATMOT,541500
977.55,2024-03-01 11:38:00,NFO,28-MAR-2024,978.65,977.4,978.6,62057325,Futures,TATMOT,159600
978.05,2024-03-01 11:39:00,NFO,28-MAR-2024,978.75,977.0,977.35,62058750,Futures,TATMOT,161025
982.35,2024-03-01 11:40:00,NFO,28-MAR-2024,982.35,978.05,978.05,62058750,Futures,TATMOT,810825
982.05,2024-03-01 11:41:00,NFO,28-MAR-2024,983.0,981.7,982.3,62058750,Futures,TATMOT,440325
980.8,2024-03-01 11:42:00,NFO,28-MAR-2024,982.05,980.7,982.05,62033100,Futures,TATMOT,240825
982.0,2024-03-01 11:43:00,NFO,28-MAR-2024,982.3,980.8,980.8,62033100,Futures,TATMOT,165300
981.0,2024-03-01 11:44:00,NFO,28-MAR-2024,982.0,980.8,982.0,62033100,Futures,TATMOT,81225
980.95,2024-03-01 11:45:00,NFO,28-MAR-2024,981.35,980.4,981.0,62027400,Futures,TATMOT,95475
981.5,2024-03-01 11:46:00,NFO,28-MAR-2024,981.5,980.85,980.85,62027400,Futures,TATMOT,75525
980.45,2024-03-01 11:47:00,NFO,28-MAR-2024,981.75,980.3,981.3,62027400,Futures,TATMOT,85500
981.35,2024-03-01 11:48:00,NFO,28-MAR-2024,981.55,980.45,980.45,61944750,Futures,TATMOT,88350
980.7,2024-03-01 11:49:00,NFO,28-MAR-2024,981.5,980.4,981.35,61944750,Futures,TATMOT,92625
981.1,2024-03-01 11:50:00,NFO,28-MAR-2024,981.35,980.45,981.0,61944750,Futures,TATMOT,65550
980.2,2024-03-01 11:51:00,NFO,28-MAR-2024,981.15,980.15,981.1,61931925,Futures,TATMOT,57000
981.15,2024-03-01 11:52:00,NFO,28-MAR-2024,981.15,980.15,980.2,61931925,Futures,TATMOT,85500
981.85,2024-03-01 11:53:00,NFO,28-MAR-2024,981.85,981.0,981.15,61931925,Futures,TATMOT,68400
